#种子 0xf00d	NCONF 100
#花样	杂化	元素	双键伙伴	l0	l1	l2	l3	l4	l5	a0	a1	a2	a3	a4	a5	t0	t1	t2	Q	theta	SMILES
222233f2	332222	CSCCCC	-,-,-,-,-,-	1.822900	1.793503	1.410093	1.468675	1.346978	1.486536	112.131082	100.653388	122.789602	120.290100	122.658233	126.968077	-26.956381	0.083513	19.143980	0.451837	66.5760	[H]/N=c/1\\[nH]c-2c(s1)CSc3c2cccc3
222233f3	233222	CCCCCC	-,-,-,-,-,-	1.504894	1.515079	1.504894	1.410314	1.491077	1.410314	121.561689	117.892955	117.892842	121.561770	120.510963	120.511006	0.000011	2.123144	-2.178157	0.026869	89.9992	c1cc2c(nc1)-c3c(cccn3)[C@@H]4[C@H]2O4
222233f3	332222	CCCCCC	-,-,-,-,-,-	1.536968	1.510447	1.408962	1.456482	1.406978	1.510132	112.740445	112.762123	118.915336	120.940067	120.610100	119.008912	-31.601208	3.678305	10.936160	0.385024	61.6928	COc1c(cc2c-3c1COc4c3c(cc(c4)O)CC2)O
222233i	222233	CCCCCC	N,-,-,N,-,-	1.494415	1.337452	1.465954	1.492943	1.521285	1.526180	118.166828	121.498465	119.638558	121.666673	110.870588	112.253641	-4.207897	-10.483062	35.829978	0.378951	54.4539	C[N+](=C1CCC(=[N+]=[N-])C=C1)C
222233i	222233	CNNCSC	C,-,-,-,-,-	1.399930	1.358692	1.297358	1.741340	1.810680	1.516537	115.152279	127.616700	119.753424	124.419718	96.058356	110.804977	-26.234536	0.049473	35.304241	0.589347	64.9762	CCOC(=O)/C(=C/1\\CSC(=NN1)N)/N=O
222233i	222332	CCNCSC	-,O,-,-,-,-	1.490329	1.362409	1.442735	1.808131	1.765753	1.355703	123.228357	119.146961	124.856505	107.900890	99.455822	120.021400	14.668070	-49.517645	52.395819	0.556520	59.4990	Cc1cccc(c1)NC2=C(C(=O)NC3(S2)CCCC3)C#N
222233i	222332	CNCCCC	-,-,N,-,-,-	1.382295	1.318477	1.481389	1.533484	1.516753	1.350361	120.092806	124.732032	119.408620	111.874886	112.566490	119.646476	-5.509156	30.542010	-38.554386	0.342254	62.4720	COC1=C([C@@H](CC(=[NH2+])N1)c2ccccc2)C#N
222233i	222332	CNCCCN	-,-,O,-,-,-	1.360593	1.371251	1.494109	1.512248	1.459915	1.280009	123.011443	123.560662	116.670745	109.636056	115.343880	117.370462	0.698174	-27.396906	43.567169	0.370828	62.3476	C(#N)NC1=N[C@@H]([C@@H](C(=O)N1)[N+](=O)[O-])O
222233i	222332	CNCSCC	-,-,S,-,-,-	1.371020	1.370664	1.740472	1.817116	1.505241	1.339849	121.235682	128.461431	118.198031	101.728486	111.710113	125.423129	9.078667	-31.144469	38.385340	0.420111	59.2311	CC1=CC(C)(C)SC(=S)N1
222233i	222332	NCNCSC	-,O,-,-,-,-	1.361102	1.360999	1.446212	1.824134	1.740739	1.286595	122.588488	119.518242	122.431347	105.626068	94.269478	125.394762	17.334437	-55.749214	53.353318	0.606212	61.3274	C1(=NC(NC(S1)C(Cl)(Cl)Cl)=O)[C-]([P+](C2C=CC=CC=2)(C3C=CC=CC=3)C4C=CC=CC=4)C#N
222233i	222332	NNCSCC	-,-,-,-,-,-	1.405578	1.299463	1.753157	1.805697	1.504197	1.301021	119.852144	122.136644	123.027088	94.753952	108.129584	123.089382	-6.222502	-33.330691	52.326949	0.630234	68.1793	c1cc(oc1)C2=NN=C(SC2)NC3CC3
222233i	222332	NNCSCC	-,-,N,-,-,-	1.415845	1.323558	1.716373	1.802687	1.514353	1.303716	116.446507	130.109349	120.042615	97.833921	111.925660	124.412178	-1.985500	-28.630257	45.332323	0.501657	63.5915	c1ccc(cc1)C2=NNC(=[NH2+])SC2
222233i	223322	NCCCCN	-,-,-,-,O,-	1.301221	1.513756	1.512757	1.501888	1.371946	1.362109	118.052833	121.723460	109.683906	110.506004	115.252160	126.033825	-34.505568	48.189241	-34.692352	0.433048	63.3118	N1NC(=O)CCC=1C2=CC=CC=C2
222233i	223322	NCSCCN	-,-,-,-,-,-	1.297114	1.741488	1.802130	1.504719	1.299593	1.402667	121.426942	124.298610	94.239192	107.752035	123.779297	119.362492	-34.074386	52.198868	-43.493577	0.631921	68.0417	N1N=C(CC(=O)OCC)CSC=1N
222233i	233222	CCCCCN	O,-,-,-,-,-	1.516046	1.543213	1.508561	1.339500	1.367872	1.370305	117.516085	113.131025	113.605191	122.203433	120.212474	125.617370	31.169245	-18.772674	-0.204715	0.275577	58.8469	O=C1NC(=C[CH]([CH]1C#N)C2=CC=CC=C2)C3=CC=CC=C3
222233i	233222	CCCNCC	-,-,-,-,O,-	1.508328	1.545170	1.434660	1.371068	1.489288	1.344793	119.921234	110.821823	110.760084	123.128239	116.531375	121.111716	-47.190826	37.030120	-5.917365	0.424642	65.3105	C1=CC(=O)N[C@@H]([C@@H]1[N+](=O)[O-])[NH3+]
222233i	233222	CCCNCN	-,-,-,-,S,-	1.512539	1.532854	1.452946	1.372493	1.608070	1.292773	119.552774	113.472121	108.141938	122.340763	116.445595	119.308449	-52.083920	40.888299	-11.934041	0.440821	59.4588	CC1=[N+](C(=S)NC(C1)(C)C)c2ccccc2
222233i	233222	CSCCCN	-,-,-,-,-,-	1.738969	1.822096	1.502157	1.342530	1.369816	1.293437	126.298924	98.786950	110.012289	124.432552	124.288527	120.924889	-38.904548	30.539461	2.084691	0.460830	65.5937	C1(=NC(=CC(S1)(C)C)C)N
222233i	233222	CSCCNN	N,-,-,-,-,-	1.748417	1.800428	1.512463	1.302781	1.368669	1.373409	118.315213	96.716272	109.927223	123.875737	116.843003	128.498992	-50.106736	45.533570	-3.977414	0.579003	67.0660	[H]/N=C/1\\NN=C(CS1)CC(=O)OCC
222233i	233222	CSCCOC	-,-,-,O,-,-	1.722205	1.803757	1.504435	1.364080	1.416141	1.342151	122.138478	98.122884	112.515910	117.150932	123.964438	124.031670	-49.754614	46.192773	-12.085625	0.518445	60.0237	c1ccc(cc1)C2=CSCC(=O)O2
222233i	233222	CSCNCC	-,-,-,-,O,-	1.764836	1.814124	1.440907	1.363268	1.491023	1.355774	120.129589	99.458603	107.494770	123.341855	118.988128	123.262353	53.168615	-53.765512	17.663585	0.572096	61.6322	COCCCNC1=C(C(=O)N[C@@H](S1)[C@@H]2CCC=CC2)C#N
222233i	322223	CCCCCC	-,-,-,-,-,-	1.508452	1.340839	1.441553	1.340496	1.506166	1.544068	114.695782	122.268978	121.269331	121.425170	122.407255	114.517035	0.509778	-9.172275	1.027657	0.192756	68.5782	CS(=O)(=O)N/N=C/[C@@H]1CC=CC=C1
222233i	322223	CCCCCC	-,-,-,-,-,-	1.514088	1.340919	1.448460	1.343669	1.504663	1.554725	112.524855	122.944833	121.860565	120.047830	122.621938	115.293401	-0.459668	10.666776	-1.139660	0.227664	68.5468	CC(C)[CH]1CC=C(C)C=C1
222233i	322223	CCCCCC	-,-,-,-,-,-	1.523836	1.341040	1.440533	1.341818	1.507662	1.560354	111.984103	121.711843	121.836574	120.864182	121.526322	113.971270	-0.869986	12.942345	0.449206	0.297071	66.9522	CC1(C)CC(=CC(=C1)O)O
222233i	322223	CCCCOC	-,O,-,-,-,-	1.502377	1.475417	1.335296	1.369913	1.440752	1.523363	107.629088	117.241490	117.827128	126.143807	114.070785	111.828823	7.000493	4.610832	17.056749	0.466571	54.4950	c1ccc(cc1)[C@@H]2CC(=O)C=CO2
222233i	322223	CCCNCC	-,-,-,-,-,-	1.512072	1.353691	1.382822	1.289116	1.493999	1.527263	112.476357	119.657576	122.280286	117.724843	127.311455	107.954431	2.414898	-16.608628	-1.064279	0.367485	67.5682	C1C(C(=NC(=C1C#N)S)O)C#N
222233i	322223	CCNCNC	-,O,-,O,-,-	1.515381	1.371964	1.367343	1.375079	1.458256	1.536543	109.395021	116.304695	127.268564	116.102189	120.388404	111.402404	-1.307458	11.984487	11.852851	0.426624	60.6477	C[C@@]1([C@@H](N(C(=O)NC1=O)[C@H]2C=C[C@@H](O2)CO)N=[N+]=[N-])Br
222233i	322223	CNCCCC	-,-,O,C,O,-	1.458137	1.365503	1.489572	1.497879	1.508757	1.530659	109.212663	124.844887	115.861447	119.435109	117.640086	111.383997	-12.678924	-11.876341	0.323802	0.456169	62.6859	CC1(CC(=O)/C(=C/[C@@H]2CCN=C2S)/C(=O)N1)C
222233i	322223	COCCOC	-,-,-,-,-,-	1.435273	1.375584	1.342639	1.390636	1.437267	1.523454	110.950739	111.669732	125.110974	123.090572	111.125343	111.041148	11.733214	2.948229	15.340935	0.470175	52.2432	C1COC(=CO1)C(=O)NC(=S)N
222233i	322223	COCCOC	-,-,-,-,-,-	1.437173	1.373315	1.337169	1.373315	1.437173	1.524939	111.308180	111.171331	124.596049	124.596050	111.171331	111.308181	12.918866	3.415853	12.918860	0.461508	52.5073	C1COC=CO1
222233i	332222	CSCCNC	-,-,-,-,-,O	1.808729	1.724765	1.336412	1.368034	1.371352	1.514919	114.275998	100.528612	123.020500	124.288649	126.555892	118.489157	-24.939321	3.250858	9.150640	0.397850	57.7682	C1C(=O)NC=CS1
222323f1	232322	CCCCCN	O,-,O,-,-,-	1.496765	1.503768	1.510320	1.482527	1.381316	1.404121	113.847088	115.501468	117.180768	109.837152	122.111203	127.059127	-44.862451	39.560204	-17.719852	0.347591	51.9816	Cc1cc2n(n1)C(=O)CC(=O)C2
222323f2	232322	CCNCCC	O,-,-,-,-,-	1.544713	1.460790	1.459077	1.480043	1.378312	1.450529	114.933589	114.207285	122.832917	106.475357	128.768171	120.562758	42.523547	-37.802240	15.709863	0.309161	53.3635	c1coc2c1C(=O)[C@@H]3CCC(=O)N3C2
222323f2	322232	CNCCCN	-,-,-,-,-,-	1.449852	1.399720	1.406622	1.500498	1.433879	1.425359	108.143861	118.441705	121.209495	118.675189	111.849186	119.843819	-21.547617	6.253600	-14.407532	0.386226	44.6371	c1ccc2c(c1)[C@@H]3CCC(=O)N3CN2
222323i	323222	CCCCNC	-,O,-,-,-,C	1.506485	1.503714	1.501512	1.283262	1.494559	1.506876	107.210135	116.023069	112.709537	121.531570	123.173512	118.508633	-44.917053	17.845995	-2.001286	0.411849	48.2223	c1ccc(cc1)/C=C\\2/CC(=O)[C@H](C=[NH+]2)C(=O)N
222333f1	222333	CCCCCC	C,-,-,-,-,-	1.458637	1.346049	1.521119	1.545300	1.527625	1.517691	112.826832	123.729225	123.187835	111.976448	112.131846	110.785232	-5.147260	-5.269829	36.529758	0.475084	54.3718	CC(C)=C1CC[CH]2C(=C1)CC[CH]3[C]2(C)CCC[C]3(C)C(O)=O
222333f1	222333	CCCCCC	C,-,-,-,-,-	1.458874	1.346244	1.523416	1.544618	1.527539	1.517866	112.898555	123.791541	123.009809	112.053198	112.022977	110.806347	5.083692	5.682895	-36.936616	0.475380	54.2700	CC(C)=C1CCC2C(=C1)CCC3C2(C)CCCC3(C)C(O)=O.CC(N)(CO)CO
222333f1	222333	CCCCCC	N,-,-,-,-,-	1.497833	1.404579	1.503185	1.520201	1.520668	1.522931	117.578237	120.478814	121.169432	110.456253	110.925392	113.011333	0.044248	31.184987	-57.147564	0.489095	56.9678	CCOC(=O)NN=C1CCCC2=C1C=CC=C2
222333f1	222333	CCCCOC	-,-,O,-,-,-	1.344279	1.494414	1.545181	1.438947	1.434484	1.514088	121.552447	116.114302	114.864593	105.926843	100.779037	107.272266	-1.871625	42.067292	-77.288272	0.650144	54.7026	C1[C@@H]2C=CC(=O)[C@H](O1)O2
222333f1	222333	COCCCC	O,-,O,-,-,-	1.354450	1.351740	1.509727	1.536336	1.551392	1.532437	117.850704	121.981166	117.535721	110.630355	96.176396	109.350194	-2.138694	39.969073	-68.990403	0.651901	52.2287	C12(C(OC(=O)C(C1(CBr)C)CC2)=O)C
222333f1	222333	COCCCC	O,-,O,-,-,-	1.355395	1.351653	1.509626	1.532119	1.543267	1.532474	117.923811	121.889594	117.615236	110.478856	96.795003	109.536718	2.906656	-40.281346	68.820050	0.643185	51.9264	CC1(C)[CH]2CC[C]1(C)C(=O)OC2=O
222333f1	222333	NCNCCC	-,O,-,-,-,-	1.351850	1.354467	1.450268	1.534651	1.524509	1.429733	123.027117	116.819968	125.644463	111.877727	108.241038	112.600505	9.552498	-26.095451	44.157745	0.414741	43.2614	c1ccc(cc1)[C@H]2[C@@H]3CCCO[C@@H]3NC(=O)N2
222333f1	222333	NCNNCC	-,-,-,-,-,-	1.321079	1.324781	1.400137	1.459521	1.537848	1.475564	117.247961	125.186459	120.591545	111.831511	108.045616	109.089515	-0.746450	28.259072	-54.897287	0.487721	51.7149	C1[C@@H]2[C@@H](CS1(=O)=O)[NH+]=C(NN2)O
222333f1	223332	CCCCCC	-,O,-,-,-,-	1.478261	1.501850	1.522403	1.560518	1.540845	1.345209	121.942860	117.778518	110.597120	114.547918	109.223544	124.208331	-35.115937	54.750971	-43.540121	0.440236	54.1877	CC(=O)[CH]1CC[CH]2[CH]3CCC4=CC(=O)CC[C]4(C)[CH]3[CH](O)C[C]12C
222333f1	223332	CCCCCC	-,O,-,-,-,-	1.478266	1.501888	1.522383	1.560534	1.540800	1.345188	121.925464	117.767172	110.566877	114.532705	109.244266	124.215689	35.309199	-54.817614	43.475120	0.440571	54.1458	CC(=O)OCC(=O)[C]1(O)CC[CH]2[CH]3CCC4=CC(=O)CC[C]4(C)[CH]3[CH](O)C[C]12C
222333f1	223332	CCCCCC	-,O,-,-,-,-	1.479231	1.503499	1.522418	1.560187	1.536015	1.345826	121.958181	117.981608	110.552694	114.215549	109.077928	124.012837	-33.376407	54.838010	-45.691885	0.445915	54.0941	C[C]1(O)CC[CH]2[CH]3CCC4=CC(=O)CC[C]4(C)C3=CC[C]12C
222333f1	223332	CCCCCC	-,O,-,-,-,-	1.480517	1.505223	1.521769	1.559300	1.534590	1.344825	121.625724	117.898991	110.253971	113.868155	109.766144	124.044609	-35.881762	55.448090	-44.375788	0.448923	54.0635	C[C]1(O)CC[CH]2[CH]3CCC4=CC(=O)CC[C]4(C)[CH]3[CH](O)C[C]12C
222333f1	223332	CCCCCC	-,O,-,-,-,-	1.480548	1.505267	1.521941	1.558740	1.534155	1.345054	121.798401	117.996073	110.438699	113.833202	109.875990	123.793686	34.780343	-54.947251	44.851939	0.446486	54.0646	CC1(O)CCC2C3CCC4=CC(=O)CCC4(C)C3CCC21C
222333f1	223332	CCCCCC	-,O,-,-,-,-	1.480572	1.505449	1.521836	1.559312	1.535502	1.344892	121.646307	117.916662	110.272348	113.827164	109.817009	123.977308	-35.871227	55.426355	-44.414026	0.448890	54.0151	CC(=O)OCC=C1CC[CH]2[CH]3CCC4=CC(=O)CC[C]4(C)[CH]3[CH](O)C[C]12C
222333f1	223332	CCCCCC	-,O,-,-,-,-	1.480584	1.505233	1.521969	1.558766	1.534351	1.345065	121.823029	118.011166	110.461174	113.845717	109.864612	123.768018	34.605102	-54.882880	44.921286	0.446207	54.0901	C[CH]([CH]1CC[CH]2[CH]3CCC4=CC(=O)CC[C]4(C)[CH]3CC[C]12C)C(O)=O
222333f1	223332	CCCCCC	-,O,-,-,-,-	1.480631	1.505266	1.521970	1.558739	1.534355	1.345036	121.811504	118.003145	110.430706	113.834620	109.892025	123.766873	34.786789	-54.939125	44.856325	0.446411	54.0415	CC(=O)OCC(=O)C1CCC2C3CCC4=CC(=O)CCC4(C)C3CCC12C
222333f1	223332	CCCCCC	-,O,-,-,-,-	1.480647	1.506061	1.519800	1.544592	1.523516	1.344124	121.065582	117.555358	110.249296	112.911754	111.689181	123.693010	39.007449	-55.699575	42.194026	0.451637	54.5272	C[C]12CC[CH]3[CH](CCC4=CC(=O)CC[CH]34)[CH]1CC[CH]2O
222333f1	223332	CCCCCC	-,O,-,-,-,-	1.480676	1.505247	1.521824	1.559009	1.534417	1.344903	121.656649	117.896969	110.241950	113.858068	109.781670	123.993634	-35.809935	55.462456	-44.485635	0.449187	54.0536	CC12CC(O)C3C(CCC4=CC(=O)CCC34C)C1CC[C@@]2(O)C(=O)CO
222333f1	223332	CCCCCC	-,O,-,-,-,-	1.480745	1.505459	1.522876	1.560663	1.540744	1.345386	122.071385	118.310684	110.807052	113.997502	108.974954	123.600606	-30.788375	54.191659	-47.352717	0.448811	54.6893	C[C]1(O)CC[CH]2[CH]3CCC4=CC(=O)CC[C]4(C)[C]35O[CH]5C[C]12C
222333f1	223332	CCCCCC	-,O,-,-,-,-	1.481222	1.505389	1.521980	1.558678	1.538666	1.345091	121.778517	117.944368	110.243471	113.771306	109.671980	123.762402	-35.374831	55.665781	-45.224670	0.451735	54.0167	COC(=O)C=C1CC[CH]2[CH]3CCC4=CC(=O)CC[C]4(C)[CH]3C(=O)C[C]12C
222333f1	223332	CCCCCC	-,O,-,-,-,-	1.501617	1.519040	1.525366	1.532640	1.498350	1.342846	117.389757	119.597798	112.653825	111.236100	110.170485	126.469594	23.522955	-50.594655	51.070650	0.457834	56.6548	CC1=C2C(=O)O[C@H]([C@@]2(CCC1=O)C)c3ccoc3
222333f1	223332	NCCCCC	-,O,-,-,-,N	1.372791	1.510521	1.527533	1.547413	1.529009	1.369558	127.631172	116.756537	111.770582	111.043114	105.756378	117.458944	-22.932107	53.373717	-60.204909	0.504205	48.7270	c1ccc(cc1)[C@@]23CCCN=C2NC(=O)CC3
222333f1	233322	CCCCCC	O,-,-,-,-,-	1.518947	1.533517	1.574861	1.514525	1.387657	1.451999	115.261558	111.234432	114.580263	107.060636	124.358589	124.064022	57.008510	-46.821740	16.686229	0.460140	54.2108	N1(C2C(=NON=2)N)C3=C(C(=O)CCC3(C)C)N=N1
222333f1	233322	CCCCCC	O,-,-,-,-,-	1.526473	1.536602	1.541794	1.488883	1.379690	1.446609	115.536212	112.233439	113.123967	109.121496	125.095278	122.586775	-54.732664	46.444135	-19.328629	0.444544	52.4518	Cc1cc(nc(n1)n2c3c(cn2)C(=O)CCC3)C
222333f1	233322	CCCCCC	O,-,-,-,-,-	1.531936	1.540160	1.539890	1.479719	1.379388	1.460580	114.925029	113.067733	112.789098	108.359334	126.636724	121.666704	54.683417	-47.497854	21.616866	0.446557	52.0619	c1[nH]c2c(n1)C(=O)CCC2
222333f1	233322	CCCSCC	N,-,-,-,-,-	1.521417	1.519861	1.816679	1.756721	1.382489	1.464115	119.644376	112.095454	111.454955	98.556062	125.721383	122.932651	-63.339333	50.753381	-20.396115	0.541636	52.0384	c1csc2c1/C(=N/O)/CCS2
222333f1	233322	CCSCCC	O,-,-,-,-,-	1.510832	1.804945	1.803768	1.500421	1.401479	1.485549	120.183154	113.253936	97.145492	112.155340	122.728178	123.326394	-55.006693	56.343474	-35.169735	0.624570	53.7192	C12C(=O)CSCC1=CC=NC=2
222333f1	233322	NCCCCC	-,-,-,-,-,-	1.447763	1.523672	1.536451	1.514605	1.346632	1.395245	121.219975	108.224432	111.341115	114.103884	120.197839	121.516490	-54.229387	40.026108	-12.333026	0.444562	50.6466	c1cc2c(cc1N)c3c(c(=O)o2)NCCC3
222333f1	233322	NCCCCC	-,-,-,-,-,-	1.466330	1.521412	1.524355	1.504531	1.401802	1.421657	113.568599	110.959325	109.549644	111.406192	120.740930	123.035854	63.326165	-46.530234	19.457833	0.490415	45.6663	C12NCCCC=1C=CC=C2O
222333f1	233322	NCCCCC	N,-,-,-,-,-	1.478255	1.521408	1.528513	1.511243	1.409486	1.489481	116.047345	107.520672	110.955921	113.368031	122.415544	117.881345	-62.968558	42.240245	-12.442731	0.506497	48.3336	[N+]1(=N/O)/C2=C(C=CC=C2)CCC1
222333f1	233322	NCCCNC	-,-,-,-,-,-	1.469673	1.526905	1.525794	1.455722	1.304011	1.301089	120.683368	111.780219	110.426525	109.852235	124.030972	123.585147	47.834333	-45.989337	23.553867	0.423326	53.4105	C1COC2=[NH+]C[C@@H](CN21)Br
222333f1	233322	NCCSCC	-,-,-,-,-,-	1.458928	1.533419	1.833543	1.726861	1.349928	1.399234	120.312927	110.862102	112.407033	100.089750	123.753869	126.473451	-59.567493	42.548404	-14.431020	0.489729	48.9349	c1ccc2c(c1)C3=C(S2(=O)=O)NCCS3
222333f1	322233	CCCCCC	-,-,-,O,-,-	1.505276	1.347056	1.497133	1.512240	1.528067	1.536855	111.949752	124.073469	119.612330	118.199065	110.661429	110.579898	-2.592704	-5.578486	35.286050	0.472022	53.3372	c1cc(sc1)[C@@H]2Cc3c(ccc(=O)[nH]3)C(=O)C2
222333f1	322233	CCCCCC	-,-,-,O,-,-	1.530561	1.352167	1.488395	1.539569	1.527964	1.562144	113.706954	124.448827	118.751920	118.702964	109.558311	111.034502	-2.071820	-14.588976	43.788769	0.460700	51.7163	CN(C)C1C2C(O)C3C(=C)c4cccc(O)c4C(=O)C3=C(O)C2(O)C(=O)C(=C1O)C(=O)N
222333f1	322233	CCNCSC	-,O,-,N,-,-	1.508490	1.381107	1.377945	1.722666	1.805030	1.512515	111.558786	116.197346	130.445631	120.289384	99.055889	109.865605	-4.555248	-0.549613	-22.479802	0.563428	50.9381	C1CSC2=NCCN2C1=O
222333f1	322233	CNCNCC	-,-,N,-,-,-	1.456490	1.365850	1.356696	1.459861	1.522438	1.524495	111.165617	122.231800	120.428556	120.601493	110.020283	107.159160	2.093067	4.239946	-35.690330	0.503932	53.6020	CC1([C@@H]2[C@@H](C[NH+]1C)[C@@H](NC(=[NH2+])N2)[NH3+])C
222333f1	322233	NNCNCC	-,-,O,-,-,-	1.426024	1.382317	1.366934	1.441017	1.558901	1.463855	109.845425	120.725126	115.412647	119.538750	114.245383	113.458556	20.732390	26.182377	-35.754648	0.511764	80.9245	CN1[C@@H]2[C@@H](NNC(=O)N2)N(C1=O)C
222333f1	322233	POCCCO	S,-,-,-,-,-	1.615849	1.364819	1.395818	1.501232	1.412795	1.614334	102.485805	121.676719	122.033673	121.653246	112.298546	116.671391	-9.498915	1.545291	-22.207771	0.445066	49.6168	COP1(=S)OCc2ccccc2O1
222333f1	332223	CCCCCC	-,-,-,-,C,-	1.531802	1.510882	1.346762	1.453002	1.522295	1.541221	111.280842	112.687213	121.007317	123.605315	117.543700	109.731892	-19.340158	-2.423718	-6.116007	0.465163	52.6722	COC(=O)[C]1(C)CCC[C]2(C)[CH]3CCC(=CC3=CC[CH]12)C(C)C
222333f1	332223	CCCCCC	-,-,O,-,-,-	1.532971	1.515656	1.504304	1.350108	1.514032	1.539952	108.879273	112.931910	118.276050	120.044285	122.525526	114.190441	-31.889412	3.146773	1.714299	0.458440	53.6169	CC1(CC2=C(C(=O)C1)Sc3c(c(=O)[nH]cn3)N2)C
222333f1	332223	CCCCOC	-,-,-,-,-,-	1.522528	1.489988	1.376399	1.369243	1.435123	1.529924	108.841451	110.395773	122.629506	122.738713	114.635603	111.102180	15.279085	-1.478325	19.048401	0.490682	49.1770	c1ccc(cc1)[C@@H]2CCc3c(nc(nc3O2)S)O
222333f1	332223	CCOCCC	-,-,-,-,-,-	1.542502	1.442760	1.370825	1.400436	1.507537	1.530309	108.673712	109.877981	114.116176	123.248296	120.873564	111.677014	53.696380	-21.877721	-0.086120	0.511562	50.9019	O[CH]1CC2=C(O)C=C(O)C=C2O[CH]1C3=CC=C(O)C(=C3)O
222333f1	332223	CCOCNC	-,-,-,O,-,-	1.521746	1.439738	1.358661	1.366573	1.448384	1.516120	105.121325	110.767101	120.571269	117.186005	124.911106	108.458887	-39.641874	10.909933	-7.775048	0.521830	47.5595	c1ccc2c(c1)C[C@@H]3C[C@H]2OC(=O)N3
222333f1	332223	CNNCNC	-,-,-,-,-,-	1.467753	1.359491	1.326807	1.319342	1.471634	1.539267	110.621700	111.737078	123.933353	123.235571	118.759319	110.558639	-27.833374	2.593682	-1.919568	0.424259	51.8060	C1C[NH+]=C2N=NNN2N1
222333f1	332223	NCNCNC	-,-,-,-,-,-	1.454208	1.423909	1.358528	1.331762	1.441904	1.449768	111.436963	105.914690	121.793409	122.094805	117.742785	107.534964	-23.802520	-6.095019	1.726596	0.521922	56.8376	CC(C)N1C[NH+]=C2Nc3ccccc3N2C1
222333f1	332223	OCCCOC	-,-,-,-,-,-	1.425709	1.502329	1.390072	1.364606	1.434645	1.428533	109.696159	111.026814	118.400342	123.555571	113.193635	113.643628	20.680848	-0.580637	11.314737	0.471071	50.1777	c1ccc(cc1)[C@@H]2OCc3c(ccc(n3)CO)O2
222333f1	333222	CCCCCC	-,-,-,N,-,-	1.538990	1.536952	1.533562	1.456896	1.405372	1.480359	109.853888	112.304892	112.312872	115.048259	122.046351	124.581222	56.403171	-34.498854	6.823914	0.456110	51.3357	C12=NON=C1CCCC/2=N/O
222333f1	333222	CCCCCC	-,-,-,N,-,-	1.540738	1.538461	1.531486	1.454674	1.402259	1.480690	109.947772	112.540517	112.033196	115.082192	122.385043	124.386428	-56.267513	34.984110	-7.475846	0.453787	51.1219	C12=NON=C1CCCC/2=N/N
222333f1	333222	CCCCCC	-,-,-,O,-,-	1.524691	1.513738	1.508349	1.501117	1.355191	1.518301	113.879850	110.947614	110.061549	118.032240	120.951569	121.017801	-57.009882	36.848257	-6.180246	0.470855	54.1712	C1CCN2[C@@H](C1)C=CC3=C2CCCC3=O
222333f1	333222	CCCCCC	-,-,-,O,-,-	1.539654	1.538416	1.527458	1.441771	1.381139	1.490654	110.057940	112.597605	112.661616	114.506743	125.381969	122.056985	54.144228	-30.391531	3.779584	0.447038	51.7921	C12NC3C=CC=CC(C=1CCCC2=O)=3
222333f1	333222	CCCCCC	-,-,-,O,-,-	1.542117	1.529819	1.509951	1.500672	1.350745	1.519453	114.798736	108.898987	111.981110	119.406892	119.314341	122.360455	53.792488	-34.326312	4.818325	0.459462	53.7268	C12=C(N(C)C(C(=C1O)CC)=O)CC(CC2=O)(C)C
222333f1	333222	CCCCCC	-,-,-,O,-,-	1.542278	1.538300	1.529059	1.451684	1.377553	1.483446	108.819437	113.156199	112.560954	114.952473	122.655895	125.626996	-54.703900	32.346774	-5.069431	0.443692	52.3232	N1(C2C(=NON=2)N)N=NC3=C1CCCC3=O
222333f1	333222	CCCCCC	-,-,-,O,-,-	1.542408	1.536067	1.514695	1.495817	1.346398	1.506468	113.436639	109.215650	112.758566	119.174906	118.500445	124.639808	52.540891	-32.131093	3.801594	0.451161	53.5470	C12C(=C(C(=O)NC=1CC(CC2=O)(C)C)CC)O
222333f1	333222	CCCCCC	-,-,-,O,-,-	1.542896	1.530759	1.510124	1.498923	1.352348	1.518898	114.735847	109.041729	112.035120	119.286613	119.598989	122.221579	-53.624624	34.053803	-4.729645	0.457858	53.6646	C12=C(N(C)C(C=C1O)=O)CC(CC2=O)(C)C
222333f1	333222	CCCCCC	-,-,-,O,-,-	1.543063	1.536728	1.514707	1.494502	1.347861	1.506409	113.430912	109.319527	112.774584	119.074683	118.775191	124.438750	52.448094	-31.972557	3.737095	0.450284	53.5286	C12=C(NC(C=C1O)=O)CC(CC2=O)(C)C
222333f1	333222	CCCCCN	-,-,-,-,-,-	1.517732	1.518212	1.507837	1.411756	1.395901	1.465433	110.661125	108.993838	111.402838	121.148833	120.835023	117.755698	-48.929652	20.380694	-1.591789	0.490721	49.4679	COC1=CC2=C(C=C1)N(CCCCCCCN3CCCCC3)CCC2
222333f1	333222	CCCNCC	-,-,-,-,-,-	1.529768	1.525623	1.448365	1.390299	1.383389	1.496991	112.244661	110.354320	108.954837	116.214387	120.922928	121.899168	-60.129984	53.458381	-26.636145	0.479432	46.3103	c1nc2c(c(n1)O)CCCN2
222333f1	333222	CCCNCN	-,-,-,-,-,-	1.515184	1.524035	1.470930	1.283651	1.353099	1.436887	108.613183	108.771117	112.973056	118.153777	124.013647	123.516747	52.711106	-27.595212	0.372609	0.462219	52.9945	c1cc(ccc1N2C(=O)N3CCCN=C3N2)F
