#种子 0xbeef	NCONF 100
#花样	杂化	元素	双键伙伴	l0	l1	l2	l3	l4	l5	a0	a1	a2	a3	a4	a5	t0	t1	t2	Q	theta	SMILES
222223i	222322	NCNCCC	-,-,-,-,-,-	1.291204	1.359067	1.443089	1.512147	1.355901	1.387102	117.027476	125.866306	119.102766	110.319186	119.924061	122.255953	-20.106086	26.610773	-16.970605	0.229251	68.5752	N1C(=C(SC2C=CC=CC=2)CNC=1SC)CCl
222223i	223222	CCCCCN	-,-,-,-,-,-	1.360896	1.507667	1.499567	1.345412	1.407719	1.424939	119.040622	122.389921	114.296305	120.715062	122.068346	121.230526	4.143146	-3.748001	-0.317372	0.053166	88.4515	c1ccc(c(c1)N2C(=C([C@@H](C(=C2O)C#N)O)C#N)N)Br
222223i	223222	CNCCNC	-,-,-,O,-,C	1.276696	1.482732	1.540054	1.369060	1.369302	1.480091	128.120914	116.430090	116.072332	117.465568	123.610455	115.105007	-16.795118	20.673034	-10.826728	0.180957	67.4219	Cc1ccc(cc1)/C=C\\2/C(=N[C@@H](C(=O)N2)C)O
222223i	223222	CNCNCC	-,-,-,-,O,-	1.380896	1.435743	1.419895	1.364612	1.480067	1.341212	119.685190	120.993825	106.968197	120.985872	116.841967	118.172202	42.926154	-44.757248	25.695420	0.358370	56.2451	CC1=CC(=O)N[C@@H](N1)NN
222223i	223222	COCOCC	-,-,-,-,O,-	1.371805	1.431890	1.434324	1.345351	1.459799	1.335307	122.991057	114.679404	116.086636	118.969965	116.533488	120.525254	34.377500	-36.840550	17.701955	0.288088	59.1880	CC1=CC(=O)OC(C)(C)O1
222223i	223222	COCOCC	O,-,-,-,O,C	1.346483	1.426026	1.426065	1.346890	1.466317	1.465893	115.531737	118.810226	113.850453	118.994656	115.422622	121.283961	44.199357	-43.863770	17.318850	0.371306	66.2434	CCOC(=O)c1ccc(cc1)NC=C2C(=O)OC(OC2=O)(C)C
222223i	223222	NCCCCC	-,O,-,-,-,-	1.374836	1.529833	1.493271	1.334752	1.477582	1.287523	119.849981	120.115305	114.593793	121.794560	117.021229	126.276025	6.932718	-3.898639	-0.483694	0.058919	68.0470	N1=C(C=CCC1=O)Cl
222223i	223222	NCCCNC	-,O,-,O,-,O	1.366505	1.509353	1.509353	1.366505	1.359300	1.359300	124.909420	115.891743	113.422335	115.891742	124.909430	116.934893	-26.866860	26.866833	-22.698393	0.220446	26.1217	N1C(NC(=O)C(C1=O)CC)=O
222223i	223222	NCCCNC	-,O,-,O,-,O	1.367752	1.508455	1.508455	1.367752	1.360325	1.360325	123.814835	115.231533	111.883557	115.231535	123.814843	116.986163	34.219555	-34.219532	28.580001	0.282371	26.9383	N1C(NC(=O)C(C1=O)C)=O
222223i	223222	NCCCNC	-,O,-,O,-,O	1.383891	1.495898	1.486929	1.358363	1.360993	1.379851	124.202640	117.841404	116.525892	117.049542	127.188443	116.905421	5.108064	-2.472896	0.898274	0.043552	42.9109	N1(C(NC(=O)CC1=O)=O)CC
222223i	223222	NCCCNC	-,O,-,O,-,O	1.389735	1.516499	1.512824	1.388418	1.391658	1.390930	123.759760	113.550707	110.095791	113.926866	123.895555	116.742533	-45.402648	44.569999	-26.194420	0.384656	48.8680	N1(C(N(C(=O)C(C1=O)NC(=O)OCC)C)=O)C
222223i	223222	NNCNNC	-,-,-,-,-,-	1.391998	1.464994	1.495380	1.384522	1.389556	1.300389	117.998643	120.573949	113.471669	115.175303	119.956478	125.294285	27.297179	-31.103202	22.302229	0.242098	48.0835	c1ccc(cc1)C2=NN(CN(N2)c3ccccc3)c4[n-]nnn4
222223i	232222	CCCCCC	-,-,-,-,O,-	1.516155	1.516155	1.351359	1.498912	1.498912	1.351359	122.202632	114.072275	122.202636	119.525670	118.020991	119.525667	-18.114777	1.899241	15.364226	0.228304	86.1743	CC1=C(C(=O)C(=C(C1[NH+]=C(C)C)C)C)C
222223i	232222	CCCCNC	-,-,-,-,-,-	1.515075	1.515075	1.352411	1.387174	1.387174	1.352411	120.826863	114.361752	120.826864	119.511182	124.647522	119.511181	4.824701	-0.655153	-4.218451	0.058091	82.8980	CCOC(=O)C1=C(C)NC(=C(C1)C(=O)OCC)C
222223i	232222	CCNCNC	-,-,-,O,-,-	1.501508	1.452219	1.354565	1.362685	1.376533	1.345967	122.466469	111.384008	125.034659	116.449866	125.473348	118.149920	12.222857	-9.113774	-0.068693	0.097140	67.5612	CCOC(=O)C1=C(C)NC(=O)N[CH]1C2=CC=CC=C2
222223i	232222	CCOCNN	-,-,-,O,-,-	1.529063	1.433612	1.357592	1.374185	1.358804	1.296275	121.977610	112.800917	119.506523	116.897829	127.108982	115.993641	26.477293	-14.373009	-7.031802	0.234235	70.8213	CC1=NNC(=O)OC1(C)C
222223i	232222	NCNCCC	-,-,-,-,-,O	1.419895	1.435743	1.380896	1.341212	1.480067	1.364612	120.985891	106.968212	120.993827	119.685197	118.172212	116.841960	-42.926097	22.082347	1.680922	0.358370	56.2451	N1C(C=C(C)NC1NN)=O
222223i	322222	CCCCCC	-,-,-,O,-,-	1.500049	1.342219	1.483394	1.483394	1.342219	1.500049	114.299487	123.259223	120.709981	117.741488	120.709980	123.259222	0.468661	-1.519749	1.519748	0.014741	73.9899	CC(=O)NC1(C=CC(=O)C=C1)OC
222223i	322222	CCNCNC	-,O,-,-,-,O	1.520682	1.401594	1.407860	1.295571	1.362413	1.513526	108.823880	115.633604	121.139729	121.054710	120.746504	116.056544	3.082084	14.759331	1.307407	0.397299	64.3543	CCC1(CC)C(=O)N=C(NC2=CC=CC=C2)N(C1=O)C3=CC=CC=C3
222223i	322222	CCNCNC	-,O,-,O,-,O	1.511872	1.366887	1.361187	1.379072	1.394213	1.521046	115.496197	117.033990	127.760106	116.720062	124.893285	117.476485	2.780281	-0.782224	-6.023015	0.072368	64.2325	C1(C(N(C)C(NC1=O)=O)=O)(Cl)Cl
222223i	322222	CCNCNC	-,O,-,O,-,O	1.517069	1.364988	1.358614	1.358704	1.365718	1.520671	113.417992	116.921927	125.957595	116.913920	125.303616	116.728161	-14.902111	11.107666	-13.987189	0.170013	26.8207	CCC1(CCSC(N)=N)C(=O)NC(=O)NC1=O
222223i	322222	CCNCNC	-,O,-,O,-,O	1.518341	1.364955	1.358271	1.358271	1.364955	1.518341	114.537338	117.329307	126.480660	117.025506	126.480665	117.329307	6.020293	-1.395076	1.395041	0.082236	48.6981	NC1C(=O)NC(=O)NC1=O
222223i	322222	CCNCNC	-,O,-,O,-,O	1.520982	1.371802	1.358698	1.358698	1.371802	1.520982	114.773122	117.363107	126.979433	116.541799	126.979434	117.363105	0.000026	-0.000019	0.000014	0.000000	25.0211	C1(C(NC(NC1=O)=O)=O)(Cl)Cl
222223i	322222	CCNCNC	-,O,-,O,-,O	1.522965	1.368133	1.359666	1.359168	1.367629	1.522319	110.474652	116.057446	124.243188	116.904067	123.348499	115.896251	26.613973	-19.425733	21.922371	0.282226	25.7840	CCC1(CC=C)C(=O)NC(=O)NC1=O
222223i	322222	CCNCNC	-,O,-,O,-,O	1.523615	1.368106	1.361052	1.360584	1.367031	1.522144	109.580962	115.680018	123.772797	116.975499	122.848417	115.581501	29.067798	-20.170402	22.448715	0.311557	27.6633	CCC1(CCSC#N)C(=O)NC(=O)NC1=O
222223i	322222	CCNCNC	-,O,-,O,-,O	1.523714	1.366154	1.358805	1.359483	1.366688	1.521738	111.433269	116.131671	123.773220	116.962050	125.247383	116.425664	29.587931	-19.700863	14.993242	0.250062	28.6810	CCCC1(CCS)C(=O)NC(=O)NC1=O
222223i	322222	CCNCNC	-,O,-,O,-,O	1.529626	1.367714	1.359187	1.359187	1.367714	1.529626	108.722499	115.786677	123.141739	116.974964	123.141735	115.786677	-32.457969	22.486249	-22.486263	0.319522	26.5682	CCC1(C(C)C)C(=O)NC(=O)NC1=O
222223i	322222	CNCNCC	-,-,O,-,O,N	1.445477	1.363278	1.364503	1.374954	1.519730	1.502297	106.131797	120.976786	115.941436	126.288447	113.940603	112.104678	23.496122	3.390628	2.899805	0.456704	54.1492	Cc1ccc(cc1)/N=C\\2/CNC(=O)NC2=O
222223i	322222	CNCNCN	-,-,-,-,-,-	1.452033	1.308960	1.333204	1.289623	1.360779	1.438172	106.992050	120.869600	123.182370	117.767528	121.214044	119.605411	2.481437	14.301114	-3.269192	0.310523	67.6274	CC1(NC(=NC(=[NH+]1)N)Nc2ccccc2)C
222223i	322222	CNCNCN	-,-,N,-,N,-	1.471845	1.382278	1.357956	1.350203	1.354095	1.453848	111.238059	118.369173	114.486431	129.831190	113.956310	120.696462	-17.835845	-4.079589	4.167554	0.309288	58.0232	CCCCCC[CH]1NC(=N)NC(=N)N1C2=CC=C(Cl)C=C2
222223i	322222	CNCNCN	-,-,N,-,N,-	1.472270	1.382410	1.357976	1.350203	1.354075	1.453802	111.221119	118.333853	114.466989	129.848356	113.960683	120.698488	-18.079335	-3.872753	4.112984	0.309737	57.8625	CCCCCC[CH]1NC(=N)NC(=N)N1C2=CC(=CC=C2)Cl
222223i	322222	CNCNCN	-,-,N,-,N,-	1.475606	1.382389	1.360250	1.352214	1.351187	1.446177	110.647829	118.309113	115.073661	129.095587	113.806796	121.129374	17.029421	3.245828	-1.369155	0.311787	56.1325	CC[CH]1NC(=N)NC(=N)N1C2=CC(=C(Cl)C=C2)Cl
222223i	322222	CNCNCN	-,-,N,-,N,-	1.485520	1.383011	1.358526	1.349346	1.349038	1.452320	110.465848	119.727264	115.044808	129.359864	114.006072	122.151112	-12.722863	-4.325880	0.453663	0.276272	56.9043	CC1(C)NC(=N)NC(=N)N1C2=C(Cl)C=CC=C2
222223i	322222	CNCNCN	-,-,N,-,N,-	1.490696	1.386152	1.358060	1.348513	1.348690	1.452953	110.604110	118.980539	115.406679	129.400960	113.898217	121.984291	-12.701430	-4.437331	0.215061	0.283440	56.7673	CC1(C)NC(=N)NC(=N)N1C2=CC=C(Cl)C=C2
222223i	322222	CNCNCN	-,-,N,-,N,-	1.490807	1.386206	1.358020	1.348460	1.348611	1.452986	110.627582	118.978787	115.426174	129.403225	113.894842	122.003938	-12.579635	-4.478966	0.203267	0.282611	56.8098	CC1(C)NC(=N)NC(=N)N1C2=CC=C(C=C2)C(O)=O
222223i	322222	CNCNCN	-,-,N,-,N,-	1.490985	1.386262	1.358011	1.348441	1.348570	1.452972	110.624694	118.968985	115.425299	129.410181	113.895763	122.019336	12.668928	4.392914	-0.188877	0.282382	56.7299	CC1(C)NC(=N)NC(=N)N1C2=CC(=CC=C2)Br
222223i	322222	CNCNCN	-,-,N,-,N,-	1.491350	1.386459	1.357975	1.348415	1.348528	1.452791	110.634116	118.939522	115.436964	129.415904	113.888638	122.027168	12.636482	4.423854	-0.205033	0.282454	56.7601	CC1(C)NC(=N)NC(=N)N1C2=CC(=CC=C2)Cl
222223i	322222	CNCNCN	-,-,N,-,N,-	1.492449	1.386983	1.357879	1.348416	1.348517	1.452046	110.638486	118.860317	115.452491	129.425885	113.868997	122.021736	-12.541031	-4.589607	0.292441	0.283752	56.9162	CC1(C)NC(=N)NC(=N)N1C2=CC(=C(Cl)C=C2)Cl
222223i	322222	SNCCCN	O,-,-,N,-,-	1.621383	1.289754	1.520187	1.507300	1.292606	1.629571	105.344281	113.934133	118.139015	114.813439	117.174979	114.937363	-10.004599	-37.337795	37.948096	0.667935	80.9709	S1(N=C(C(=NO)C(=N1)N)N)(=O)=O
222233f1	222233	CCCCCC	-,-,-,-,-,-	1.336980	1.435342	1.337065	1.522130	1.549291	1.521776	122.934564	121.854468	121.861234	122.852267	115.289611	115.153496	1.006053	-1.282078	-0.368746	0.024102	72.9887	C12C(C(O)=CC=C1O)C(=O)C=CC2=O
222233f1	222233	CCCCCC	-,-,-,-,-,-	1.341311	1.443119	1.341591	1.497393	1.573231	1.497473	122.517253	121.982093	121.999406	122.374033	115.651418	115.404550	-1.537895	0.993330	1.211116	0.028179	72.6575	CCCCNC(=O)NCC1=[NH+][C@@H]2C=CC=C[C@@H]2N1
222233f1	222233	CCCCCC	-,-,-,-,-,-	1.348160	1.454790	1.340922	1.501771	1.566945	1.508986	123.182298	119.263623	121.482280	122.541314	112.941718	113.291077	-16.614269	2.188566	20.667757	0.288971	73.0997	C1CO[C@@H]2C=C(C=C[C@@H]2O1)[C@@H](C[NH3+])O
222233f1	222233	CCCCCC	O,-,-,O,-,-	1.468035	1.329287	1.467953	1.521094	1.549291	1.521594	121.162323	122.273301	122.266739	121.191679	116.185006	116.371347	0.266352	6.463375	-7.364446	0.077657	82.3756	C12C(C(O)=CC=C1O)C(=O)C=CC2=O
222233f1	222233	CCCCCC	O,-,-,O,-,-	1.511025	1.351985	1.504687	1.488430	1.536607	1.492825	112.702162	120.362050	119.786971	113.927109	104.089024	104.550451	7.241252	14.202377	-54.239047	0.625935	54.7484	CC1=C([C@@]2([C@@H]3[C@@H]([C@]1(O2)C)C(=O)C=CC3=O)[NH3+])C#N
222233f1	222233	CNCCSC	O,-,-,-,-,-	1.367372	1.401999	1.401264	1.779521	1.804686	1.511622	119.028622	126.309569	122.192975	121.913448	98.856720	113.856406	-10.996042	-2.800267	28.053514	0.468886	58.5308	O=C1CSC2=C(N1)C=CC=C2
222233f1	222233	CNCNCC	O,-,O,-,-,-	1.382590	1.385066	1.381736	1.442190	1.517658	1.502924	116.959084	124.698520	117.579334	122.732880	117.553640	112.838342	14.191605	-7.850697	14.634132	0.229432	37.6170	CN1CN[CH]2[CH]1C(=O)N(C)C(=O)N2C
222233f1	222233	CNCNCC	O,-,O,-,-,-	1.388654	1.379927	1.371868	1.423176	1.501735	1.486297	112.947747	126.414159	115.145420	115.586875	109.269150	102.885103	2.795962	19.015093	-56.825138	0.555043	52.4442	c1ccc(cc1)C2=NO[C@@H]3[C@@H]2C(=O)NC(=O)N3
222233f1	222233	CNCNCC	O,-,O,-,-,-	1.401840	1.395199	1.388159	1.448245	1.562046	1.528079	110.080453	126.572015	115.265075	116.552995	103.597736	104.190804	18.306095	12.467493	-56.621610	0.647052	60.8082	CC1=C([C@@H]2[C@@H]1C(=O)NC(=O)N2)C
222233f1	222233	CNNCCC	O,-,-,O,-,-	1.389686	1.420649	1.393473	1.525830	1.529269	1.511133	114.143123	118.132960	119.048586	114.288028	105.874827	110.072509	42.581642	-7.248838	-43.031529	0.641730	76.2342	O=C1C[CH](C(=O)N2N1C(=O)[CH](CC2=O)C3=CC=CC=C3)C4=CC=CC=C4
222233f1	222233	CNNCCC	O,-,-,O,-,-	1.392086	1.424917	1.392086	1.509517	1.514869	1.509517	113.974855	118.583790	118.583795	113.974854	109.074471	109.074469	43.611479	-14.573572	-36.566806	0.622526	77.4351	O=C1CCC(=O)N2N1C(=O)CCC2=O
222233f1	222233	COCCCC	N,-,-,-,-,-	1.353158	1.346384	1.377576	1.492965	1.557062	1.520435	118.959148	118.523483	122.427572	124.117850	103.483570	112.114937	-12.612474	-0.144689	30.844953	0.453977	61.1001	[H]/N=C/1\\CC2(CC[NH+](CC2)C)c3c(nc([nH]3)COC)O1
222233f1	222233	NCNCCC	-,-,-,O,-,-	1.299581	1.386126	1.389976	1.512301	1.512304	1.466531	110.760362	123.540203	123.678890	111.026475	103.411140	111.046523	12.080872	9.656785	-45.950240	0.570998	57.6037	CCCC1=NN([C@@H]2[C@@H]1N=C(NC2=O)Cc3ccc(cc3)N)C
222233f1	222233	NCNCCC	-,O,-,-,-,-	1.411844	1.384074	1.310318	1.515278	1.517498	1.415895	111.072482	118.692498	123.737161	115.073030	101.579031	109.070459	-18.939431	-2.544121	44.308240	0.610619	61.6693	CN1[C@@H]2[C@@H](C(=NC1=O)[O-])N=C(N2)Cl
222233f1	222233	NCNCCC	-,O,-,O,-,-	1.352389	1.358770	1.367675	1.522177	1.523270	1.422286	123.715167	117.101999	126.612385	116.983019	111.242661	116.284869	-8.502486	17.727575	-27.213304	0.243011	39.1142	O=C1NC2NC(=O)NC(=O)C2N1
222233f1	222332	CCCCCC	-,-,-,-,-,-	1.442059	1.340006	1.504835	1.559916	1.504921	1.340924	121.675285	121.315742	123.342633	114.397686	115.458499	122.531711	-0.313833	-8.742483	12.750688	0.118171	67.5356	C1=C[C@H]2[C@@H](C(=C1)Cl)[NH+]=C(S2)N
222233f1	222332	CCCCCC	-,-,-,-,-,-	1.451409	1.342827	1.513452	1.559029	1.502919	1.343580	118.946242	122.950891	123.560515	112.679609	116.732719	123.774323	0.406238	9.181077	-12.762750	0.123840	71.1139	CC(C)C1=CCC2C(=C1)CCC3C2(C)CCCC3(C)C(O)=O.CC(C)(N)CO
222233f1	222332	CCCCCC	-,-,-,-,-,-	1.452196	1.343190	1.519939	1.555464	1.502597	1.343943	119.127603	123.060968	122.968274	113.288577	116.505782	123.851822	-0.319651	-8.683679	12.065887	0.116043	70.6113	CC(C)C1=CC[CH]2C(=C1)CC[CH]3[C]2(C)CCC[C]3(C)C(O)=O
222233f1	222332	CCCCNC	-,-,-,-,-,-	1.487398	1.408388	1.499117	1.466970	1.406426	1.350956	120.224211	117.799628	117.413343	111.102802	113.688566	118.805514	-0.852621	33.245767	-53.283436	0.436725	64.4614	CC1=C([NH2+]Cc2c1cccc2)/N=C(/NC(=O)c3ccccc3)\\[S-]
222233f1	222332	NCCCSC	-,-,-,-,-,-	1.372551	1.352972	1.534527	1.847618	1.732475	1.290655	120.772062	124.680982	121.966125	107.681369	97.839109	125.333037	3.168679	35.259533	-45.885749	0.554616	65.9970	N1=C(SC2(CCCCC2)C3=C1CCCC3)N
222233f1	222332	NNCSCC	-,-,-,-,-,-	1.490678	1.277762	1.720534	1.791212	1.517089	1.305018	114.046602	127.129648	125.138210	97.017807	111.701716	127.691692	-0.219625	28.049533	-42.469053	0.474648	62.6382	Cc1ccc(cc1)C2=N[N+]3=C(SC2)SCC3=O
222233f1	223322	CCCCCC	-,-,-,-,-,-	1.357309	1.521106	1.527304	1.504813	1.409379	1.489396	119.942071	119.771616	113.136820	111.184378	119.445600	119.687752	30.931772	-46.424011	32.875674	0.419473	67.3059	C1(C2=C(C=CC=C2)CCC=1N)C#N
222233f1	223322	CCCCNC	-,O,-,-,-,-	1.487382	1.505993	1.511366	1.468762	1.420828	1.351981	117.515191	118.326357	109.530104	110.101107	119.607465	122.768113	42.031691	-52.979308	40.023131	0.439913	53.6587	C1(=C2N(C=CC=C2)CCC1=O)C#N
222233f1	223322	CNCCCC	C,-,-,-,-,-	1.392304	1.467864	1.550767	1.511058	1.407034	1.494324	114.949601	124.390205	110.016753	111.092156	118.675262	118.427266	21.682707	-47.780011	37.342961	0.508091	77.8226	C1(=C/C(=O)OCC)/C2=C(C=C(C(=C2)OC)OC)CC(N1)(C)C
222233f1	223322	COCCCC	O,-,-,-,-,-	1.365213	1.436485	1.516508	1.497236	1.399953	1.504912	116.473314	119.636915	110.664578	108.004327	119.454737	119.551648	50.522215	-57.004134	32.957895	0.493035	62.1680	Cc1c2cc3c(nc2n(n1)C)C(=O)OCC3
222233f1	223322	COCCCC	O,-,-,-,-,-	1.374492	1.455227	1.533762	1.480375	1.378828	1.439309	113.116102	120.079812	113.232839	107.631803	119.640922	126.102563	-49.270820	48.775749	-26.376956	0.420075	56.8900	c1ccc2c(c1)c3c([nH]2)C(=O)OCC3
222233f1	223322	NCCSCC	-,O,-,-,-,-	1.367733	1.511506	1.805123	1.779878	1.402404	1.401264	126.398917	119.056761	113.822007	98.977998	121.817782	122.192301	41.619588	-44.961450	28.033679	0.467637	58.5061	ClC1=CC2=C(NC(=O)CS2)C=C1
222233f1	223322	NCCSCN	-,-,-,-,-,-	1.302133	1.519434	1.799594	1.719997	1.372424	1.367575	116.558352	126.719174	112.539819	97.957173	121.137895	129.848329	37.498416	-40.327176	26.616678	0.442594	61.1459	Cc1nnc2n1N=C(CS2)C
222233f1	233222	CCCCCN	-,-,-,-,-,-	1.509551	1.550973	1.517113	1.352048	1.375691	1.298124	122.758128	107.824289	109.648521	118.561556	122.258122	118.837199	46.828955	-29.173555	-7.902417	0.469847	70.1329	CC1=NC(=C2[C@@H](C1C#N)c3ccccc3NC2=[NH2+])C
222233f1	233222	CCCCNN	O,-,-,O,-,-	1.509517	1.514869	1.509517	1.392086	1.424917	1.392086	113.974850	109.074475	109.074478	113.974853	118.583786	118.583789	62.139565	-36.566773	-14.573615	0.622526	77.4351	O=C1CCC(=O)N2N1C(=O)CCC2=O
222233f1	233222	CCCCNN	O,-,-,O,-,-	1.525830	1.529267	1.511132	1.389686	1.420649	1.393473	114.287991	105.874757	110.072446	114.143007	118.133032	119.048444	63.139611	-32.991964	-19.431100	0.641733	76.2341	O=C1C[CH](C(=O)N2N1C(=O)[CH](CC2=O)C3=CC=CC=C3)C4=CC=CC=C4
222233f1	233222	CCCCNN	O,-,-,O,-,-	1.528027	1.537751	1.528026	1.394989	1.417720	1.394989	113.614823	107.080374	107.080345	113.614835	118.473142	118.473134	-65.664443	39.323323	14.387107	0.669002	76.2249	C[CH]1[CH](C)C(=O)N2N(C1=O)C(=O)[CH](C)[CH](C)C2=O
222233f1	233222	NCCNCC	-,-,-,-,-,-	1.466160	1.535171	1.466161	1.420188	1.419787	1.420188	112.284092	110.935787	110.935852	112.284237	122.225278	122.225217	-61.618508	46.706538	-21.308688	0.470181	44.1187	N1C2C(=CC=CC=2)NCC1
222233f1	233222	NCCNCC	-,-,-,-,-,-	1.482691	1.522904	1.486929	1.303970	1.493061	1.318918	122.474832	109.227817	108.022469	121.244325	120.189147	116.071928	-51.910775	36.589543	0.212787	0.490798	68.1490	c1cc(oc1)C2=[N+]([C@@H]3CCCC[C@@H]3[N+](=C2)[O-])[O-]
222233f1	233222	NCCNCC	-,-,-,-,-,-	1.489940	1.538946	1.451342	1.402685	1.399748	1.443009	117.056438	111.542902	109.765698	112.281385	121.760680	120.367924	54.570933	-57.223343	32.759674	0.473736	52.4564	NC1=NC2=C(N(C=O)[CH](CNC3=CC=C(C=C3)C(=O)N[CH](CCC(O)=O)C(O)=O)CN2)C(=N1)O
222233f1	233222	OCCOCC	-,-,-,-,-,-	1.431895	1.518823	1.431895	1.373882	1.418656	1.373882	111.546470	110.624124	110.624124	111.546475	122.749371	122.749369	64.610195	-46.215831	15.436149	0.490164	51.4912	c1c2c(cc3c1OCCO3)[nH]c(=O)[nH]2
222233f1	233222	OCCOCC	-,-,-,-,-,-	1.432881	1.519793	1.432525	1.371185	1.400343	1.371038	111.352079	110.635189	110.712469	111.490725	123.162009	123.181039	-63.796857	45.378635	-15.005254	0.485162	51.3188	S(C1=CC2OCCOC(C=C1)=2)(OC3C=CC(C=O)=CC=3)(=O)=O
222233f1	322223	CCCCOC	-,O,-,-,-,-	1.515990	1.470781	1.393838	1.366506	1.438775	1.532752	108.680866	117.416276	118.572218	123.830016	114.254387	111.796593	3.668676	1.370679	24.218171	0.462723	53.9151	O[CH]1[CH](OC2=C(C(=CC(=C2)O)O)C1=O)C3=CC=C(O)C(=C3)O
222233f1	322223	CCNCNC	-,O,-,-,-,-	1.503981	1.372450	1.300762	1.398287	1.456052	1.509396	107.047572	117.057779	117.755722	125.081629	117.973694	109.255151	-25.602550	-0.280450	-4.780156	0.470085	52.0620	C1CN2C=CC=CC2=NC1=O
222233f1	322223	CCNNCC	-,O,-,-,O,-	1.528027	1.394989	1.417720	1.394989	1.528026	1.537751	107.080345	113.614822	118.473138	118.473127	113.614826	107.080343	14.387174	-45.217984	14.387142	0.669002	76.2249	C[CH]1[CH](C)C(=O)N2N(C1=O)C(=O)[CH](C)[CH](C)C2=O
222233f1	322223	CNCCCC	-,-,-,-,-,-	1.473625	1.292239	1.471168	1.398075	1.501462	1.528614	113.227427	116.515852	124.833287	117.760634	118.100852	110.127189	-4.585920	-14.925702	-1.529307	0.437316	63.7186	C1CC2=C(C=CC=C2)C=N1
222233f1	322223	COCCOC	-,-,-,-,-,-	1.441396	1.371634	1.398706	1.371512	1.434614	1.526422	109.853987	111.368426	123.208080	123.210967	111.252857	110.259459	-15.549985	-1.241099	-15.836710	0.498887	51.3044	OC[CH]1COC2=C(O1)C=CC=C2
222233f1	322223	COCCOC	-,-,-,-,-,-	1.442157	1.370356	1.397292	1.370082	1.434071	1.528414	109.708261	111.793615	123.175010	123.198065	111.604741	110.739646	-15.871239	-1.209564	-15.142488	0.491040	51.3006	ClC[CH]1COC2=C(O1)C=CC=C2
222233f1	322223	NCCCCC	-,-,-,-,-,-	1.442325	1.341439	1.465026	1.404555	1.500462	1.518065	111.481499	118.842314	121.965901	118.170956	117.630244	111.429319	-5.461181	-15.381528	-0.537265	0.445891	64.3990	C[NH+]1Cc2ccccc2C=C1
222233f1	322223	NNCCNC	-,-,O,-,-,-	1.436258	1.390582	1.434204	1.370740	1.474299	1.500933	112.594401	122.780578	113.970053	121.544796	123.173777	106.841501	-12.902604	-7.861975	-3.981613	0.414287	58.9383	Cc1cc2n(n1)C3(CCCC3)N(NC2=O)C
222233f1	332222	CCCCCC	-,-,-,-,-,-	1.542268	1.508333	1.343811	1.431315	1.436991	1.506448	113.171647	115.213427	122.533007	121.193486	120.409847	120.849264	-20.659104	0.201475	10.138613	0.263246	65.4028	CSc1c2c(c(s1)C(=O)NN)CCC=C2
222233f1	332222	CCCCCO	-,-,C,-,-,-	1.543271	1.522573	1.467247	1.348737	1.374068	1.435211	111.869022	108.478339	115.064060	118.891110	127.027524	113.287926	37.427642	-8.439713	-4.324345	0.469790	53.8025	C[CH]1OC=C2C(=C(C(O)=O)C(=O)C(=C2[CH]1C)C)O
222233f1	332222	CCNCCC	-,-,-,-,-,-	1.543264	1.489889	1.292426	1.432693	1.376107	1.483753	109.483846	115.404193	117.782053	121.790356	122.432247	118.950847	-34.284292	5.947128	11.957708	0.373908	62.4681	C12NC3C=CC=CC(C=1CCN=C2)=3
222233f1	332222	CCNCCN	-,-,-,-,-,-	1.529872	1.482455	1.292628	1.434689	1.368868	1.448264	109.514028	114.327562	117.077619	122.368438	120.481783	119.971940	35.623090	-5.659788	-12.524225	0.396765	62.5308	c1cc2n(c1)CCN=C2
222233f1	332222	CCOCCN	-,-,-,-,-,-	1.518822	1.425421	1.375647	1.411578	1.439569	1.467231	111.039507	110.963353	111.780164	124.120413	119.634743	114.497710	-52.167133	21.719638	2.701195	0.479088	53.9687	c1ccc2c(c1)N(CCO2)C(=O)c3ccco3
222233f2	222233	CCCCCC	-,-,-,-,-,-	1.340311	1.468508	1.413698	1.537889	1.580324	1.516855	122.118257	120.239817	120.522886	118.601109	110.364736	110.950255	-17.096370	-2.885765	34.073773	0.434177	66.0353	CC(C)C1=CC2=C(C=C1)[C]3(C)CCC[C](C)(COC(=O)C4=CC=CC=C4)[CH]3C=C2
222233f2	222233	CCCCCC	-,-,-,-,-,-	1.346002	1.451337	1.346002	1.476019	1.512166	1.476019	122.908036	120.679579	120.679578	122.908041	116.403220	116.403235	0.000025	-1.140847	1.095396	0.013300	89.9996	C1C(C[C@@]23[C@@]1(O2)C=CC=C3)O
222233f2	222233	CCCCCC	O,-,-,O,-,-	1.471256	1.330036	1.468684	1.513229	1.551590	1.524235	120.686884	122.441803	121.868550	120.191945	117.443209	115.057113	1.259654	11.903504	-12.297768	0.160062	89.3068	CC(C)C1=C[C]23CC[CH]4[C](C)(CCC[C]4(C)C(O)=O)[CH]2C[CH]1[CH]5[CH]3C(=O)C=CC5=O
222233f2	223322	CCCCCC	-,-,-,-,-,-	1.347969	1.501685	1.547156	1.503717	1.421500	1.483379	120.208014	118.457241	108.612193	109.304385	115.431261	119.734522	40.453436	-59.963292	42.225306	0.536222	64.9592	c1ccc2c(c1)C=C[C@@H]3[C@@H]2SC(=C3)C=O
