#种子 0xbeef	NCONF 100	环大小 5
#花样	杂化	元素	双键伙伴	l0	l1	l2	l3	l4	a0	a1	a2	a3	a4	t0	t1	t2	Q	phi	SMILES
22223i	22322	CCCCN	-,-,-,-,-	1.344850	1.514534	1.506877	1.328279	1.379917	111.419135	107.726551	101.130956	109.340823	110.379011	0.567658	-0.548305	0.000000	0.005637	4.1523	c1ccc(cc1)C2=C[NH+]=C([C@@H]2C#N)N
22223i	22322	CCCCN	-,-,-,O,-	1.343475	1.502800	1.513691	1.390721	1.380543	108.791668	111.587645	100.684440	107.466984	111.459762	0.061374	-0.620837	0.000000	0.008668	6.4525	CC1=C(CC(=O)N1Cc2ccco2)C(=O)OC
22223i	22322	CCCCO	-,-,-,O,-	1.327362	1.476625	1.511344	1.376021	1.392537	115.113609	108.786008	100.030435	112.205931	103.864017	-0.000021	0.000029	0.000000	0.000000	14.1623	CC1=CCC(=O)O1
22223i	22322	CCCOC	-,-,-,-,O	1.333483	1.484618	1.427213	1.357811	1.461252	107.410393	109.621086	104.698947	109.115123	109.146937	-0.282844	-0.300447	0.000000	0.007722	17.3509	CO[CH]1C[CH](O[CH](C)[CH]1O[CH]2O[CH](CO)[CH](O)[CH](O)[CH]2O)O[CH]3CC[C]4(C=O)[CH]5CC[C]6(C)[CH](CC[C]6(O)[CH]5CC[C]4(O)C3)C7=CC(=O)OC7
22223i	22322	CCSCC	-,-,O,-,-	1.334149	1.727834	1.727834	1.334149	1.450867	113.221891	110.367026	92.822167	110.367026	113.221890	-0.000003	-0.000010	0.000000	0.000000	4.1755	C1(=C(S(=O)(=O)C(=C1Cl)Cl)Cl)Cl
22223i	22322	CCSCC	-,-,O,-,-	1.338937	1.744499	1.734472	1.336423	1.442039	113.549197	109.786207	92.753109	110.008941	113.896501	-0.672324	0.324356	0.000000	0.007500	2.8155	OC1=C(C2=C(Cl)C=C(Cl)C=C2)S(=O)(=O)C(=C1O)C3=C(Cl)C=C(Cl)C=C3
22223i	22322	CCSCN	-,-,-,C,-	1.345828	1.755284	1.807293	1.386527	1.372242	114.033917	113.871357	87.879879	110.726245	113.422603	-0.911964	2.073722	0.000000	0.024847	6.1834	C1=C(S/C(=C(\\N)/N=O)/N1)[N+](=O)[O-]
22223i	22322	CCSCN	-,C,-,S,-	1.513252	1.735300	1.774967	1.373611	1.302274	116.901793	106.824110	90.512035	114.176156	111.585906	-0.000014	-0.000004	0.000000	0.000000	3.0985	c1ccc(cc1)N/C=C/2\\C(=NC(=S)S2)[O-]
22223i	22322	CCSCN	O,C,-,-,-	1.497492	1.717404	1.738644	1.286918	1.378482	111.927163	108.927266	89.618394	117.149047	112.372125	0.407934	-0.753000	0.000000	0.007401	7.9341	c1cc(oc1)/C=C\\2/C(=O)N=C(S2)N
22223i	22322	CCSNN	-,C,-,-,-	1.488970	1.730099	1.692989	1.365037	1.305933	117.175256	105.085850	91.821251	115.113468	110.198544	-5.185686	7.745012	0.000000	0.079071	17.7515	CC1=C(/C(=C\\2/C(=NNS2)C)/N=N1)C(=O)OC
22223i	22322	CNCCN	O,-,-,-,-	1.362476	1.430187	1.517250	1.300688	1.366525	109.542540	112.740735	96.131704	114.749611	106.522293	-5.388195	3.730040	0.000000	0.050776	7.7429	O=C1N[CH](C2=CC=CC=C2)C(=N1)C3=CC=CC=C3
22223i	22322	CNCOC	-,-,-,-,O	1.297077	1.481321	1.426674	1.344163	1.502345	115.295395	100.496062	112.676647	105.856677	105.575869	2.949782	-3.304644	0.000000	0.028632	7.0548	CC(C)CC1=N[C@@H](OC1=O)c2ccccc2
22223i	22322	CNNOC	-,-,-,-,-	1.378857	1.435567	1.486722	1.381922	1.327387	110.476696	105.880955	107.467281	102.735885	113.277817	-4.042406	2.916548	0.000000	0.036818	11.8898	c1cc2c(cccn2)c(c1)N3C(=CON3)O
22223i	22322	CNSNC	-,-,O,-,-	1.356247	1.605088	1.606877	1.340213	1.476712	114.017971	98.777325	111.974845	97.041100	118.188758	0.000206	-0.000258	0.000000	0.000003	17.8790	CC1=NS(=O)(=O)N=C1O
22223i	22322	NCSCC	-,N,-,C,O	1.345843	1.728544	1.729189	1.492552	1.364413	116.894178	112.020200	91.722111	109.804036	109.559056	0.111738	0.008464	0.000000	0.001767	0.4009	N1C(SC(\C1=O)=C/C2=CC=C(C=O)C=C2)=N
22223i	22322	NCSCC	-,O,-,C,O	1.363878	1.748125	1.739664	1.493150	1.374883	117.574355	109.859630	93.225263	108.758027	110.249695	1.535440	1.886398	0.000000	0.050325	14.1440	N1(C(SC(/C1=O)=C/C(=C\C2=CC=CC=C2)C)=O)CC(=O)O
22223i	22322	NCSCC	-,O,-,C,O	1.364621	1.750883	1.731786	1.493191	1.374810	117.634671	109.924345	92.950610	109.432136	109.911066	-2.789152	0.816583	0.000000	0.034768	16.8204	N1(C(SC(/C1=O)=C/C2=CC=C(C=C2)C(C)C)=O)CC(=O)O
22223i	22322	NCSCC	-,O,-,C,O	1.364644	1.750914	1.731728	1.493159	1.374786	117.632983	109.923855	92.949219	109.435100	109.912061	-2.789285	0.821265	0.000000	0.034734	16.7128	N1(C(SC(/C1=O)=C/C2C=CC=CC=2)=O)CC(=O)O
22223i	22322	NCSCC	-,O,-,C,O	1.364773	1.750675	1.732613	1.493440	1.374409	117.602351	109.906149	93.005665	109.315537	109.987727	-2.498181	0.083998	0.000000	0.037473	5.1090	N1(C(SC(/C1=O)=C/C2C=C(OC)C(=CC=2)O)=O)CC(=O)O
22223i	22322	NCSCC	-,O,-,C,O	1.364873	1.751624	1.730330	1.492885	1.374322	117.605315	109.923588	92.910099	109.505149	109.913946	3.007754	-1.228874	0.000000	0.035050	8.7968	N1(C(SC(/C1=O)=C/C2C=C(Br)C=CC=2)=O)CC(=O)O
22223i	22322	NCSCC	-,O,-,C,O	1.364916	1.751494	1.730538	1.492920	1.374378	117.605177	109.923056	92.919859	109.493956	109.912614	2.831643	-0.902262	0.000000	0.034736	15.1235	N1(C(SC(/C1=O)=C/C2C=CC(=CC=2)F)=O)CC(=O)O
22223i	22322	NCSCC	-,O,-,C,O	1.364940	1.751537	1.730438	1.492928	1.374350	117.603330	109.923280	92.917712	109.498929	109.911298	-2.833570	0.903890	0.000000	0.034753	15.1000	N1(C(SC(/C1=O)=C/C2=CC=C(C=C2)Cl)=O)CC(=O)O
22223i	22322	NCSCC	-,O,-,C,O	1.365003	1.751116	1.729969	1.493068	1.375361	117.538888	110.017615	92.825898	109.616085	109.716111	1.364258	1.818596	0.000000	0.046682	13.3776	N1(C(SC(/C1=O)=C/C2C(O)=CC=CC=2)=O)CC(=O)O
22223i	22322	NCSCC	-,O,-,C,O	1.365218	1.752133	1.728437	1.492270	1.374105	117.532680	109.961665	92.835083	109.644510	109.833439	2.140951	0.424954	0.000000	0.038111	3.5829	N1(C(SC(/C1=O)=C/C2C(Br)=CC=CC=2)=O)CC(=O)O
22223i	22322	NCSCC	-,O,-,C,O	1.365293	1.752300	1.728292	1.492240	1.373980	117.508925	109.967652	92.826590	109.643078	109.837384	-1.968124	-0.786109	0.000000	0.040294	9.1139	N1(C(SC(/C1=O)=C/C2C(Cl)=CC=CC=2)=O)CC(=O)O
22223i	22322	NCSCC	-,O,-,C,O	1.365326	1.752229	1.728729	1.492866	1.374043	117.574432	109.932975	92.869853	109.605042	109.872690	2.823654	-0.894306	0.000000	0.034693	15.2579	N1(C(SC(/C1=O)=C/C2=CC=C([N+]([O-])=O)C=C2)=O)CC(=O)O
22223i	22322	NCSCC	-,O,-,C,O	1.365508	1.753444	1.727250	1.490139	1.372300	117.423779	109.907830	92.786305	109.596185	110.080347	-4.260854	2.964456	0.000000	0.046167	14.6389	N1(C(SC(/C1=O)=C/C2C([N+]([O-])=O)=CC=CC=2)=O)CC(=O)O
22223i	22322	NCSCC	-,O,-,C,O	1.365592	1.752708	1.726822	1.491588	1.373362	117.493961	109.967390	92.787013	109.730413	109.873541	2.767919	-0.779368	0.000000	0.034782	17.5310	N1(C(SC(/C1=O)=C/C2C(Cl)=CC=CC=2Cl)=O)CC(=O)O
22223i	22322	NCSCC	-,S,-,C,O	1.379416	1.757415	1.726098	1.491322	1.388447	116.701904	109.840597	93.369160	109.587039	110.426080	-1.148350	2.304206	0.000000	0.027544	4.2929	N1(C(SC(/C1=O)=C/C(=C/C2=CC=CC=C2)C)=S)CCC(=O)O
22223i	22322	NCSCC	-,S,-,C,O	1.379748	1.758293	1.722074	1.490434	1.387695	116.162809	110.044801	93.203127	109.674439	110.550534	2.141567	1.482826	0.000000	0.052875	14.7608	N1(C(SC(/C1=O)=C/C2C=C3OCOC(=CC=2)3)=S)C(C(=O)O)CCC
22223i	22322	NCSCC	-,S,-,C,O	1.379807	1.756964	1.725489	1.491462	1.387725	116.148691	110.043114	93.325460	109.410108	110.743809	-2.958501	-0.397718	0.000000	0.050476	1.4197	N1(C(SC(/C1=O)=C/C=C/C)=S)C(C(=O)O)C
22223i	22322	NCSCC	-,S,-,C,O	1.380004	1.757806	1.722999	1.491093	1.387720	116.173461	110.040006	93.237416	109.625579	110.609459	-3.124239	-0.113366	0.000000	0.049572	2.2602	N1(C(SC(/C1=O)=C/C2=CC=C(C=C2)F)=S)C(C(=O)O)C
22223i	23222	CCCCC	O,-,O,-,-	1.509069	1.510509	1.502083	1.334239	1.476115	111.237293	99.950585	110.461040	108.744944	109.590317	-0.698210	1.274450	0.000000	0.011426	0.1336	c1ccc(cc1)[C@@H]2C(=O)C=C(C2=O)N
22223i	23222	CCCNC	N,-,O,-,O	1.502887	1.518811	1.376906	1.366421	1.513869	107.565275	103.000223	108.840113	114.082313	106.400551	-2.616354	3.660376	0.000000	0.029749	17.5048	C/N=C\\1/C(C(=O)N(C1=O)C)C2=CC(=O)N(C2=O)C
22223i	23222	CCCNN	-,-,-,-,-	1.471548	1.455231	1.289272	1.440481	1.296879	110.577559	100.442505	112.529780	107.402799	109.046291	-0.202714	0.324263	0.000000	0.002822	0.0700	Cc1ccccc1[C@@H]2[C@@H]([C@@]23C(=NN=C3O)N)C#N
22223i	23222	CCCNN	N,-,O,-,-	1.497532	1.507408	1.404995	1.408632	1.367680	110.660747	102.477627	106.533994	111.634546	107.364671	5.002648	1.830469	0.000000	0.104932	7.2485	N=C1CC(=O)N(N1)C2=CC=CC=C2
22223i	23222	CCNCN	O,-,-,O,-	1.530049	1.445051	1.374720	1.352632	1.356627	109.169836	99.029448	112.336123	108.419251	110.548827	-6.828825	5.047658	0.000000	0.066184	3.0395	c1csc(n1)NC(=O)C[C@@H]2C(=O)NC(=O)N2
22223i	23222	CCNCN	O,-,-,O,-	1.530990	1.450184	1.373732	1.353130	1.360820	108.588798	99.657500	112.096767	108.457962	111.043593	2.636976	-4.114332	0.000000	0.034280	6.6174	C1CSC[C@@]12C(=O)NC(=O)N2
22223i	23222	CCNNC	-,-,-,-,-	1.506516	1.485192	1.265397	1.375010	1.333598	106.266150	101.126369	110.321749	110.823346	111.298634	3.958565	-4.094694	0.000000	0.036060	5.0158	Cc1cc(n(n1)[C@H]2C(=C(N=N2)C)[NH3+])C
22223i	23222	CCOCC	C,-,-,-,-	1.523313	1.446872	1.386345	1.336112	1.450282	103.338411	107.336658	105.277994	114.688593	109.126562	4.002280	-1.616502	0.000000	0.046167	17.3487	c1ccc(cc1)[C@@H]2C(=C(C#N)C#N)C(=C(O2)N)C#N
22223i	23222	CCOCO	C,-,-,O,-	1.487930	1.419118	1.364634	1.370390	1.381566	111.070621	101.852604	109.250036	112.864698	104.901828	-2.376659	1.817585	0.000000	0.022604	4.9801	C1(C(OC(O1)=O)=C)(C2C3C=CC(C2)C3)C
22223i	23222	CCOCO	C,-,-,O,-	1.491863	1.419279	1.362047	1.368202	1.381826	111.327410	101.263750	109.782796	112.798449	104.827594	-0.000017	0.000031	0.000000	0.000000	0.2360	C12(C(OC(O1)=O)=C)CC(NC(C2)(C)C)(C)C
22223i	23222	CSCNC	C,-,S,-,O	1.724771	1.749151	1.360843	1.366517	1.490146	109.781245	92.767581	109.771814	118.106061	109.573300	-0.000010	0.000025	0.000000	0.000000	11.6184	CC=C1SC(=S)NC1=O
22223i	23222	NCCNC	-,-,O,-,-	1.462718	1.532754	1.385833	1.297973	1.361380	106.709732	100.464269	109.588221	106.019770	117.053380	3.381073	-1.526904	0.000000	0.038091	13.4806	CCN1CC(=O)N=C1N
22223i	23222	NCCNC	-,-,O,-,O	1.451394	1.550410	1.361034	1.349812	1.370569	112.942493	98.471679	108.941196	110.742075	108.775357	-2.250375	3.668766	0.000000	0.031331	5.8270	C[C]1(NC(=O)NC1=O)C2=CC=C(Cl)C=C2
22223i	23222	NCCNC	-,-,O,-,O	1.453476	1.555715	1.360749	1.348907	1.369480	113.247444	98.027702	109.100742	110.733467	108.796259	-2.797371	3.196517	0.000000	0.028320	1.7432	CCC[C]1(NC(=O)NC1=O)C2=CC=CC=C2
22223i	23222	NCCNC	-,-,O,-,S	1.455390	1.507499	1.357069	1.364409	1.423131	109.144028	102.514622	108.496301	111.710081	108.134968	-0.000010	0.000000	0.000000	0.000000	2.5582	CC(=O)N1CC(=O)NC1=S
22223i	23222	NCNCC	-,-,-,-,-	1.480575	1.481394	1.296221	1.485522	1.296421	104.190288	109.374843	104.188582	110.965270	110.983092	1.783627	-4.380906	0.000000	0.047798	17.7221	C1CCC2(CC1)N=C(C3=CC=CC=C3)C(=N2)C4=CC=CC=C4
22223i	23222	NCONC	-,-,-,-,-	1.440403	1.445380	1.434790	1.308468	1.367785	105.680220	104.199877	107.640613	105.785790	114.805217	12.815834	-7.434321	0.000000	0.127258	3.8131	c1ccc(c(c1)[C@@H]2NC(=NO2)CC(=O)N3CCCC3)O
22223i	23222	NNOCN	-,-,-,-,-	1.437197	1.458338	1.358507	1.289731	1.359110	107.613903	105.857814	101.909740	116.755426	107.410259	-4.968776	1.492642	0.000000	0.061483	14.4258	CCCN1NOC(=N1)N
22223i	32222	CCCCC	-,-,-,-,-	1.525328	1.353887	1.468066	1.352967	1.523681	102.136913	109.357523	109.492985	109.515084	109.438774	1.689220	-0.197020	0.000000	0.023095	4.0656	OC1(CC=C)C(=C(C2=CC=CC=C2)C(=C1C3=CC=CC=C3)C4=CC=CC=C4)C5=CC=CC=C5
22223i	32222	CCNCC	-,O,-,O,O	1.521064	1.393644	1.379087	1.510632	1.491526	102.926080	109.678401	112.073952	107.286302	108.017285	0.809441	0.041712	0.000000	0.012977	3.1626	CCC1(CC)C(=O)N(C(=O)C1=O)C2=CC=CC=C2
22223i	32222	CCNCN	-,-,-,-,-	1.505879	1.301418	1.379574	1.309865	1.476562	95.497760	116.642677	103.366335	113.688999	110.804229	0.000010	-0.000003	0.000000	0.000000	16.3857	CC1(C(=NC=[N+]1[O-])C#N)C
22223i	32222	CCNCN	-,O,-,-,-	1.516550	1.379724	1.390362	1.300417	1.479425	103.777681	106.084458	108.351650	114.020689	107.480245	-4.047458	1.095145	0.000000	0.050721	11.1175	CO[C@@]1(C(=O)N(C(=N1)[O-])c2ccc(cc2)F)C(F)(F)F
22223i	32222	CNCCC	-,-,O,C,O	1.476055	1.394593	1.478812	1.475684	1.516633	100.396933	114.890605	106.153841	106.843938	109.828035	13.021281	-5.475117	0.000000	0.127250	13.5870	CNC(=O)[CH](C)[CH]1N([CH]2CC[CH](O)[CH](C)O2)C(=O)C(=C(O)C=CC(C)=C[CH](C)[CH]3O[C]4(C)O[CH](C=C[C]45CO5)[CH]3C)C1=O
22223i	32222	CNCNC	-,-,O,-,O	1.442672	1.385328	1.365054	1.362618	1.539730	99.712929	111.619890	108.639637	110.292285	108.649465	7.495199	-0.633603	0.000000	0.098186	3.4254	C1(N(C(=O)N(C1=O)C)C)(C(NC(=O)NC)=O)O
22223i	32222	CNCNC	-,-,O,-,O	1.443654	1.375477	1.353393	1.361890	1.537689	99.644528	112.072465	108.540911	110.982788	108.254626	5.093804	-0.386130	0.000000	0.066904	3.0518	CC(C)(C)C[C]1(C)NC(=O)NC1=O
22223i	32222	CNCNC	-,-,O,-,O	1.444799	1.403704	1.360477	1.357173	1.513994	100.436721	111.379115	107.543955	111.006675	109.353874	-5.453179	5.126934	0.000000	0.046611	6.1177	[O-][N+](=O)C1=CC=C(O1)C=NN2CC(=O)NC2=O
22223i	32222	CNCNC	-,-,O,-,O	1.447733	1.374313	1.353173	1.361259	1.539263	99.492860	112.313613	108.553910	111.084669	108.460845	2.061888	0.014886	0.000000	0.028964	0.1338	CCCCCC[C]1(C)NC(=O)NC1=O
22223i	32222	CNCNC	-,-,O,-,O	1.447853	1.374320	1.353157	1.361258	1.539359	99.480287	112.318446	108.552340	111.084711	108.467328	-2.165086	0.077257	0.000000	0.029374	1.5932	CC[C]1(C)NC(=O)NC1=O
22223i	32222	CNCNO	-,-,-,-,-	1.441242	1.364948	1.304457	1.437598	1.447369	104.682121	105.091152	116.022061	105.216612	107.773474	8.548944	-2.200146	0.000000	0.101714	8.1354	CC1(NC(=NO1)C2=NC(ON2)(C)C)C
22223i	32222	CNNCC	-,-,-,-,-	1.480276	1.386616	1.385389	1.341992	1.505785	101.664138	108.130013	110.148601	109.499013	109.985930	7.970759	-5.991997	0.000000	0.068917	9.4005	Cc1ccc(cc1)N2[C@@H](C=C(N2)C)O
22223i	32222	CNNCO	-,-,-,N,-	1.463254	1.254408	1.381139	1.362146	1.405017	109.331059	106.666703	109.523265	113.299909	101.171498	-0.533859	0.014715	0.000000	0.007865	0.0056	CC[C@@]1(N=N/C(=N\\c2ccccc2)/O1)C
22223i	32222	COCCC	-,-,O,-,-	1.430281	1.361038	1.462082	1.329914	1.479759	103.876718	109.387139	109.124711	106.754596	110.855447	0.391196	-0.330953	0.000000	0.003348	14.7170	C[CH]1OC(=O)C=C1
22223i	32222	SCCNC	-,C,O,-,S	1.726498	1.487885	1.366555	1.360899	1.748200	92.748015	109.762213	109.620188	118.100903	109.767716	0.324635	-0.308882	0.000000	0.002926	16.3435	CN(C)C1=CC=C(C=C1)C=C2SC(=S)NC2=O
22233f1	22233	CCCCC	-,-,O,-,-	1.334962	1.471911	1.505138	1.558317	1.499860	116.078414	105.616201	112.085921	102.654866	103.444170	-3.396367	3.503434	0.000000	0.033203	8.4715	C1(=CC(=O)C2C1C3C=CC2C3)O
22233f1	22233	CCCCC	O,-,-,-,-	1.440090	1.364879	1.481548	1.559851	1.534885	108.241409	109.142442	114.805953	102.598807	105.211389	-0.000002	0.000022	0.000000	0.000000	2.2520	c1csc2c1C(=O)CC2
22233f1	22233	CCCCC	O,-,-,-,-	1.463200	1.393905	1.496553	1.533100	1.506433	109.760835	107.732719	112.604728	104.694237	105.207481	-0.000039	0.000060	0.000000	0.000001	1.2174	CC1=CC=C(Cl)C2=C1C(=O)CC2
22233f1	22233	CCCCS	N,-,-,-,-	1.484068	1.347998	1.499359	1.804593	1.753089	111.738017	111.292663	117.586731	106.242209	93.056820	-1.654402	2.945953	0.000000	0.030840	11.9484	[H]/N=C/1\\C(=C2CCCC[C@H]2S1)c3[n-]nnn3
22233f1	22233	CNCCC	O,-,O,-,-	1.383808	1.383497	1.510373	1.521513	1.506906	107.478095	110.238552	108.461384	100.601688	102.348229	-11.174026	27.354015	0.000000	0.322488	17.6376	N1(C(C2C(C=CC(C(C1=O)2)C)C(=O)OC)=O)C3=CC=CC=C3
22233f1	22233	CNCCC	O,-,O,-,-	1.401613	1.404662	1.482406	1.489292	1.503390	103.839098	109.411897	103.818333	99.339067	98.039292	15.696676	-40.921324	0.000000	0.484676	17.7136	c1ccc(cc1)N2C(=O)[C@H]3[C@H](C2=O)N=NN3
22233f1	22233	CNCSC	O,-,C,-,-	1.401454	1.385913	1.733188	1.805913	1.507671	111.782490	116.476200	111.247509	93.784640	106.667080	2.042391	-0.907967	0.000000	0.018020	8.5527	C1C(=C(N2C(=O)CSC2=C1C(=O)N)N)C#N
22233f1	22233	CNNCC	-,-,-,-,-	1.301068	1.370343	1.452103	1.517332	1.485705	116.862438	106.051228	112.402851	104.764108	99.401651	6.744025	-7.559593	0.000000	0.066094	13.9060	CCOC(=O)C1=NN[C@@H]2[C@H]1C(=O)NC2=O
22233f1	22233	CNNCC	-,-,-,-,-	1.307736	1.393846	1.455821	1.512304	1.497917	113.798110	105.778211	107.850932	101.211065	96.702719	-20.566307	36.458811	0.000000	0.367102	6.2602	CCCC1=NN([C@@H]2[C@@H]1N=C(NC2=O)Cc3ccc(cc3)N)C
22233f1	22233	COCCC	O,-,O,-,-	1.352848	1.355495	1.497076	1.523077	1.488379	110.974647	110.532560	110.237966	103.295371	102.797219	-3.808070	11.657415	0.000000	0.143123	14.0809	O=C1OC(=O)[CH]2[CH]1[CH](N3[CH]4[CH]([CH](N23)C5=CC=CC=C5)C(=O)OC4=O)C6=CC=CC=C6
22233f1	22233	COCCC	O,-,O,-,-	1.353600	1.353600	1.491805	1.532777	1.491805	110.853606	111.080736	110.853605	103.556632	103.556631	-3.226166	1.877107	0.000000	0.027310	0.0000	O=C1OC(=O)[CH]2[CH]3C[CH](C=C3)[CH]12
22233f1	22233	NCCCC	-,-,-,-,-	1.409212	1.389661	1.485901	1.540604	1.476750	103.550574	112.299902	109.836321	100.055552	107.294914	-0.060664	-15.311877	0.000000	0.254925	0.8776	N1(C2=C(C=NN=C2)CC1)C
22233f1	22233	NCCCC	-,-,-,-,-	1.417094	1.394877	1.489067	1.540040	1.474123	102.563416	113.049350	109.073008	100.268328	107.991668	-1.346705	-14.393384	0.000000	0.255901	1.3951	N1C2=C(C=CC=C2)CC1
22233f1	22233	NCNCC	-,-,-,-,-	1.288693	1.349835	1.422860	1.530481	1.499970	103.454447	118.015659	109.352538	101.464445	107.070543	-4.511111	7.308263	0.000000	0.077064	8.2022	COC(=O)/C=c/1\\c(=O)n2c(=NCC2)s1
22233f1	22233	NCNCC	-,-,-,-,-	1.292139	1.377945	1.431232	1.519485	1.482711	105.147209	117.096506	107.469256	103.405840	106.556822	-2.737053	5.025078	0.000000	0.054779	11.1226	C1CSC2=NCCN2C1=O
22233f1	22233	NCNCC	-,O,-,-,-	1.395122	1.396573	1.456692	1.602815	1.461592	112.427152	108.022709	111.565611	102.523108	101.409438	9.025002	-17.896389	0.000000	0.197316	13.2343	ClN1C(=O)N(Cl)C2(N(Cl)C(=O)N(Cl)C12C3=CC=CC=C3)C4=CC=CC=C4
22233f1	22233	OCCPC	-,-,-,O,-	1.378124	1.394334	1.718188	1.790976	1.458063	110.981832	118.725843	107.513568	94.724271	106.410887	-0.059192	6.904315	0.000000	0.133051	4.3023	c1ccc2c(c1)OC[P@@]2(=O)O
22233f1	22332	CCCCC	-,-,-,-,O	1.331490	1.514499	1.600703	1.516834	1.470691	107.436550	115.715930	102.733869	102.368932	111.660661	-1.503666	2.517907	0.000000	0.028968	5.1765	ClC1=C(Cl)[C]2(Cl)[C]3(Cl)C(=C(Cl)[C](Cl)(C3=O)[C]2(Cl)C1=O)Cl
22233f1	22332	CCCCC	-,-,-,-,O	1.337199	1.505582	1.526794	1.500942	1.468654	105.766124	114.263276	104.651743	102.190838	112.059593	8.457376	-9.883624	0.000000	0.101008	12.7617	COc1ccc2c(c1)CC[C@@H]3C2=CC(=O)C3
22233f1	22332	CCCCC	-,C,-,-,-	1.510375	1.522210	1.544063	1.545843	1.349066	103.163745	113.184664	99.217372	104.385547	114.503054	22.836826	-21.457463	0.000000	0.233612	3.0512	c1ccc2c(c1)[nH]c(n2)NNC3=C4C=CC[C@@H]4C3
22233f1	22332	CCCCO	-,-,-,-,-	1.334757	1.490082	1.529292	1.439570	1.394869	114.579718	109.322396	101.310806	108.643863	105.121796	-6.945258	9.977992	0.000000	0.097248	8.4742	CC1=C([C@@H]2CCO[C@@H]2O1)C(=O)OC
22233f1	22332	CCCCO	O,C,-,-,-	1.483427	1.498350	1.534483	1.439075	1.363122	107.473222	106.480188	98.419412	104.431660	109.326335	31.138887	-36.313808	0.000000	0.360187	12.0655	CC1=C2C(=O)O[C@H]([C@@]2(CCC1=O)C)c3ccoc3
22233f1	22332	CCCCO	O,C,-,-,-	1.486310	1.498554	1.536590	1.443234	1.364918	107.610011	106.353525	99.856885	104.379686	110.338774	29.363975	-32.957481	0.000000	0.328728	9.3753	CC1=C2C(=O)O[C@@H]([C@@]2(CCC1)C)c3ccoc3
22233f1	22332	CNCCN	-,-,-,-,-	1.317683	1.462691	1.573231	1.476342	1.321206	114.191306	110.845223	102.275398	102.939509	109.627164	3.471773	-2.279132	0.000000	0.031601	11.6612	CCCCNC(=O)NCC1=[NH+][C@@H]2C=CC=C[C@@H]2N1
22233f1	22332	CNCCN	O,-,-,-,-	1.378716	1.425865	1.546936	1.425865	1.378716	108.961932	111.246765	104.155432	104.155431	111.246765	2.931984	0.000004	0.000000	0.042330	0.0001	O=C1NC2NC(=O)NC2N1
22233f1	22332	CNCCN	O,-,-,-,-	1.384114	1.428060	1.523270	1.448286	1.385065	108.318663	110.282944	103.144104	102.686724	109.409851	-20.041400	24.253239	0.000000	0.236049	15.4317	O=C1NC2NC(=O)NC(=O)C2N1
22233f1	22332	CNCCN	S,-,-,-,-	1.423199	1.468907	1.576075	1.451032	1.391393	108.433948	108.795887	102.529894	101.595076	111.117252	-22.281477	26.657536	0.000000	0.267148	17.5319	C[C@@]12C[C@@]3(C(NC(=S)N3O)(C)C)ON1C(=S)NC2(C)C
22233f1	22332	CNCCO	O,-,-,-,-	1.363935	1.450783	1.567288	1.458138	1.366135	108.902348	112.139071	98.997291	102.337742	108.381959	-21.976144	28.646547	0.000000	0.294636	9.9414	C12(N(C(=O)OC31CCCCC3)CCC4=C2C=C(C(OC)=C4)OC)C
22233f1	22332	CNCCO	O,-,-,-,-	1.363988	1.451275	1.568534	1.457184	1.366537	109.022991	112.213754	99.115501	102.574989	108.437142	-21.024509	27.685529	0.000000	0.284819	9.4233	C12(N(C(=O)OC1(CC)C)CCC3=C2C=CC=C3)C
22233f1	22332	CNCCO	O,-,-,-,-	1.364130	1.450783	1.569072	1.456958	1.366351	109.006420	112.234364	99.101542	102.570902	108.478331	-21.103962	27.661195	0.000000	0.284409	9.6944	C12(N(C(=O)OC1(CC)C)CCC3=C2C=C(C(OC)=C3)OC)C
22233f1	22332	CNCCO	O,-,-,-,-	1.364535	1.450274	1.561797	1.454858	1.366933	108.994918	112.199030	99.058909	102.964856	108.193741	20.941339	-27.678082	0.000000	0.283277	9.4033	C12(N(C(=O)OC1(C)C)CCC3=C2C=C(C(OC)=C3)OC)C
22233f1	22332	CNCCO	O,-,-,-,-	1.373007	1.439233	1.561046	1.446608	1.367951	109.473632	111.108591	99.549886	102.941569	107.853972	-22.593349	28.891402	0.000000	0.290335	12.3227	C[C@]12C=C3C(OC(=O)N3CCN1C(=O)OC2(C)C)(C)C
22233f1	22332	CNCCO	O,-,-,-,-	1.373007	1.439233	1.561046	1.446608	1.367951	109.473632	111.108594	99.549889	102.941571	107.853972	-22.593312	28.891388	0.000000	0.290335	12.3227	C12(N(C(=O)OC1(C)C)CCN3C(=C2)C(OC3=O)(C)C)C
22233f1	22332	CNCSC	-,-,-,-,-	1.386661	1.500106	1.833843	1.747983	1.339212	116.558644	112.660077	105.140873	91.865232	112.505865	11.023883	-10.038284	0.000000	0.122237	10.3756	c1ccc(cc1)C2=CN3C=CS[C@@H]3N2CCO
22233f1	22332	NCCCO	-,-,-,-,-	1.305865	1.483381	1.501735	1.418375	1.429290	106.237802	113.215178	95.406929	103.359863	104.047213	26.382088	-38.917791	0.000000	0.397427	3.7348	c1ccc(cc1)C2=NO[C@@H]3[C@@H]2C(=O)NC(=O)N3
